product_id,product_type,product_name,product_sku,category_ids,category_names,modifier_ids,okya_modifier_ids,modifier_names,add_on_ids,add_on_names,components
103368,ADD-ON,Extra Burger Steak Gravy,MAIN:AA608011000125,,,,,,"2512,2770,2772,2808,2880","Extras: Breakfast Burger Steak  (EBFB), Extras: Breakfast Burger Steak (EBFB)20260519140522, Extras: Burger Steak (EBS), Extras: Chickenjoy 3 (ECJ3), Extras: Supreme (ES)",extra steak sauce
103114,ADD-ON,4 Go Iced Mocha Float,4-MC6081110003421,,,,,,2879,Drinks: (FM/FVM - 4),"coffee, fresh milk, mocha powder, soft serve"
103084,ADD-ON,Go Medium Coke,MC6081110003453,,,,,,"247,248,250,36,61","Choice of Drink Version 220260615140829, Drinks : Breakfast (DB), Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Drinks: (VM/SVM), Free Upgrade to Milk Tea with Pearls 220260615141039","coke, medium cup"
103086,ADD-ON,3 Go Medium Sprite,3-MC6081110003455,,,,,,"2061,247,2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Free Upgrade to Milk Tea with Pearls 220260615141039, Selection of VM Drinks with LARGE Fries20260615141115","medium cup, sprite"
103113,ADD-ON,4 Go Large Iced Tea,4-MC608011000097,,,,,,2879,Drinks: (FM/FVM - 4),"iced tea, large cup"
103074,ADD-ON,Go Medium Sprite,MC6081110003455,,,,,,"2062,2431,248,250,36,38,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, VM Drinks with LARGE Fries20260615141131","medium cup, sprite"
103095,ADD-ON,3 Go Medium Pineapple Juice,3-MC608011000098,,,,,,"248,2498,61","Choice of Drink Version 220260615140829, Drinks: (FM/FVM - 3), Drinks Option KM/BM - Jedi (to be deleted)20260506132718","medium cup, pineapple juice"
103088,ADD-ON,3 Go Medium Pepsi,3-MC6081110003457,,,,,,"2062,247,2498,38,61,82","Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","medium cup, pepsi"
103080,ADD-ON,Go Medium Mountain Dew,MC6081110003461,,,,,,"2062,2431,248,250,36,38,39,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, VM Drinks with LARGE Fries20260615141131","medium cup, mountain dew"
103093,ADD-ON,3 Go Medium Mug,3-MC6081110003462,,,,,,"2498,38,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Grilled Pork Drinks (deactivated)20260506133336","medium cup, mug root beer"
103110,ADD-ON,3 Go Large 7Up,3-MC6081110003322,,,,,,"122,2498","Choice of Fries - Addon20260615140837, Drinks: (FM/FVM - 3)","7up, large cup"
103090,ADD-ON,3 Go Medium 7Up,3-MC6081110003459,,,,,,"2062,247,2498,61,82","Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Free Upgrade to Milk Tea with Pearls 220260615141039","7up, medium cup"
103131,ADD-ON,Go Large Minute Maid Orange Juice Drink,MC6081110003486,,,,,,"2061,2062,247,248,250,2504,38,39,50,61,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : JKM (DJKM), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115","large cup, orange juice"
103091,ADD-ON,3 Go Medium Mirinda,3-MC6081110003460,,,,,,"247,2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Free Upgrade to Milk Tea with Pearls 220260615141039","medium cup, mirinda"
103076,ADD-ON,Go Medium Pepsi,MC6081110003457,,,,,,"2061,2431,250,36,39,50","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","medium cup, pepsi"
103089,ADD-ON,3 Go Medium Pepsi Black,3-MC6081110003458,,,,,,"2061,247,2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Free Upgrade to Milk Tea with Pearls 220260615141039, Selection of VM Drinks with LARGE Fries20260615141115","medium cup, pepsi black"
103096,ADD-ON,4 Go Iced Latte Regular,4-MC6081110003376,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","coffee, fresh milk, large cup, latte powder"
103097,ADD-ON,4 Go Iced Latte Large,4-MC6081110003377,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","coffee, fresh milk, large cup, latte powder"
103098,ADD-ON,4 Go Medium Pepsi,4-MC6081110003457,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","pepsi, regular cup"
103099,ADD-ON,4 Go Large Pepsi,4-MC6081110003320,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","medium cup, pepsi"
103101,ADD-ON,4 Go Large Pepsi Black,4-MC6081110003321,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","large cup, pepsi black"
103100,ADD-ON,4 Go Medium Pepsi Black,4-MC6081110003458,,,,,,"2430,2432,2879","DGM Drinks for French Fries20260615140938, Double Medium Drinks20260615141000, Drinks: (FM/FVM - 4)","medium cup, pepsi black"
104186,ADD-ON,1-pc. Burger Steak,1-MAIN:AC608011000193_1-MC608011000040,,,,,,2785,Steak Size (SSD),"1x burger steak, burger steak patty, mushroom, steak sauce, steamed rice"
104244,ADD-ON,Chili Cheese,1-MAIN:AC6081110003261_1-MC6081110003520,,,,,,2822,Flavor : Chicken Sandwich (FCSFD),chili cheese sauce
104245,ADD-ON,Creamy Ranch,1-MAIN:AC6081110003207_1-MC6081110003397,,,,,,2823,Flavor : Chicken Sandwich (FCSD),creamy ranch sauce
104246,ADD-ON,Golden BBQ,1-MAIN:AC6081110003258_1-MC6081110003519,,,,,,2823,Flavor : Chicken Sandwich (FCSD),golden bbq sauce
104247,ADD-ON,Chili Cheese,1-MAIN:AC6081110003260_1-MC6081110003520,,,,,,2823,Flavor : Chicken Sandwich (FCSD),chili cheese sauce
104248,ADD-ON,Creamy Ranch,MAIN:AA6081110003830,,,,,,2566,Flavor : Chicken Sandwich  (FCS),creamy ranch sauce
100000,ADD-ON,Go Coke Float,MC608011000099,,,,,,"250,2723,2807,2883,2887,2888,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), test20260310195034, Test20260513142405, test20260626154028, Test Add on Jb, test delete20260626160638","coke, fudge, soft serve"
100022,KIDDIE MEAL,Jolly Spaghetti w/ Drink Kids Meal,1-AC608011000221_1-MC608011000006,415,Jollibee Kids Meal,"21011, 32454, 34061","1100022, 2100022, 3100022","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"all jolly kids meal, single serving spaghetti, spaghetti grated cheese, spaghetti noodles, spaghetti sauce"
100285,KIDDIE MEAL,1 - pc. Chickenjoy Kids Meal,1-AA6081110003027_1-MC608011000013,415,Jollibee Kids Meal,"21870, 34065","1100285, 2100285","Choose Your Toy (CYT), Add-on Desserts (AODS)",,,"1x chickenjoy, all chickenjoy, all jolly kids meal, chickenjoy gravy, steamed rice"
100284,KIDDIE MEAL,Jolly Spaghetti Kids Meal,1-AA6081110003026_1-MC608011000006,415,Jollibee Kids Meal,"21869, 34062","0100284, 2100284","Choose Your Toy (CYT), Add-on Desserts (AODS)",,,"all jolly kids meal, single serving spaghetti, spaghetti grated cheese, spaghetti noodles, spaghetti sauce"
104276,KIDDIE MEAL,4-pc. Chicken Nuggets w/ Drink Kids Meal,1-AC6081110003209_1-MC6081110003422,415,Jollibee Kids Meal,"34251, 34250, 34249, 34252","1104276, 2104276, 3104276, 4104276","Choice of Dip (COD), Choose Your Toy (CYT), Drinks: Nuggets JKM (DNJ), Add-on Desserts (AODS)",,,"4x nuggets, all jolly kids meal, all nuggets, all nuggets dip"
104277,KIDDIE MEAL,1 - pc. Burger Steak w/ Drink Kids Meal,1-AC6081110002946_1-MC608011000040,415,Jollibee Kids Meal,"34253, 34254, 34255","1104277, 2104277, 3104277","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"1x burger steak, all jolly kids meal, steak sauce, steamed rice, yum patty"
100283,KIDDIE MEAL,Yumburger Kids Meal,1-AA6081110003025_1-MC608011000001,415,Jollibee Kids Meal,"21868, 34060","1100283, 2100283","Choose Your Toy (CYT), Add-on Desserts (AODS)",,,"all jolly kids meal, burger and sandwich bun, special burger dressing, yum patty"
100172,KIDDIE MEAL,4-pc. Chicken Nuggets Kids Meal,1-AA6081110003837_1-MC6081110003422,415,Jollibee Kids Meal,"32889, 28554, 34068","1100172, 2100172, 3100172","Choice of Dip (COD), Choose Your Toy (CYT), Add-on Desserts (AODS)",,,"4x nuggets, all jolly kids meal, all nuggets, all nuggets dip"
100023,KIDDIE MEAL,1 - pc. Chickenjoy w/ Drink Kids Meal,1-AC608011000219_1-MC608011000013,415,Jollibee Kids Meal,"21016, 32456, 34063","1100023, 2100023, 3100023","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"1x chickenjoy, all chickenjoy, all jolly kids meal, chickenjoy gravy, steamed rice"
100021,KIDDIE MEAL,Yumburger w/ Drink Kids Meal,1-AC608011000222_1-MC608011000001,415,Jollibee Kids Meal,"30702, 32453, 34057","1100021, 2100021, 3100021","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"all jolly kids meal, burger and sandwich bun, special burger dressing, yum patty"
100282,KIDDIE MEAL,1 - pc. Burger Steak w/ Drink Kids Meal,1-AC6081110002946_1-MC608011000040,415,Jollibee Kids Meal,"21867, 32458, 34069","1100282, 2100282, 3100282","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"1x burger steak, all jolly kids meal, mushroom, steak sauce, steamed rice, yum patty"
104311,KIDDIE MEAL,Test Kiddie Meal,,415,Jollibee Kids Meal,34439,1104311,Drinks: Iced Tea (DIT),,,"twirlie's deep sea quest"
103142,KIDDIE MEAL,Yumburger w/ Drink Kids Meal,1-AC608011000222_1-MC608011000001,415,Jollibee Kids Meal,"30698, 32459, 34058","1103142, 2103142, 3103142","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"all jolly kids meal, burger and sandwich bun, special burger dressing, yum patty"
103141,KIDDIE MEAL,4-pc. Chicken Nuggets w/ Drink Kids Meal,1-AC6081110003209_1-MC6081110003422,415,Jollibee Kids Meal,"29485, 29484, 29483, 34067","1103141, 2103141, 3103141, 4103141","Choice of Dip (COD), Choose Your Toy (CYT), Drinks: Nuggets JKM (DNJ), Add-on Desserts (AODS)",,,"4x nuggets, all jolly kids meal, all nuggets, all nuggets dip"
103140,KIDDIE MEAL,Jolly Spaghetti w/ Drink Kids Meal,1-AC608011000221_1-MC608011000006,415,Jollibee Kids Meal,"29482, 32455, 34248","1103140, 2103140, 3103140","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"all jolly kids meal, single serving spaghetti, spaghetti grated cheese, spaghetti noodles, spaghetti sauce"
103138,KIDDIE MEAL,1 - pc. Chickenjoy w/ Drink Kids Meal,1-AC608011000219_1-MC608011000013,415,Jollibee Kids Meal,"29478, 32457, 34064","1103138, 2103138, 3103138","Choose Your Toy (CYT), Drinks : JKM (DJKM), Add-on Desserts (AODS)",,,"1x chickenjoy, all chickenjoy, all jolly kids meal, chickenjoy gravy, steamed rice"
100288,KIDDIE MEAL,1 - pc. Burger Steak Kids Meal,1-AA6081110003030_1-MC608011000040,415,Jollibee Kids Meal,"21873, 34071","1100288, 2100288","Choose Your Toy (CYT), Add-on Desserts (AODS)",,,"1x burger steak, all jolly kids meal, steak sauce, steamed rice, yum patty"
